custody_agency,date_of_release,sex,age,race_ethnicity,zip
,,,,,
PDP,8/5/2015 0:00,Male,22,Other,19120
,,,,,
PDP,8/6/2015 0:00,Male,21,Black,19140
,,,,,
PDP,9/9/2015 0:00,Male,51,White,
,,,,,
PDP,7/30/2015 0:00,Male,24,Black,19120
,,,,,
State,3/22/2015 0:00,Male,21,Black,19121
,,,,,
State,8/5/2015 0:00,Male,31,White,19130
,,,,,
PDP,9/8/2015 0:00,Male,36,White,19154
,,,,,
PDP,2/20/2015 0:00,Female,24,Black,19139
,,,,,
PDP,7/23/2015 0:00,Female,33,White,19142
,,,,,
PDP,3/19/2015 0:00,Male,19,Black,19140
,,,,,
State,3/2/2015 0:00,Male,27,Black,19124
,,,,,
PDP,4/23/2015 0:00,Male,37,Black,19146
,,,,,
PDP,4/3/2015 0:00,Female,19,Hispanic,19124
,,,,,
PDP,2/20/2015 0:00,Male,23,Black,19142
,,,,,
PDP,11/20/2015 0:00,Male,47,White,
,,,,,
PDP,6/24/2015 0:00,Male,35,Black,19143
,,,,,
PDP,4/20/2015 0:00,Male,20,Black,19120
,,,,,
PDP,9/1/2015 0:00,Male,32,Black,19150
,,,,,
PDP,12/21/2015 0:00,Male,63,Hispanic,19133
,,,,,
PDP,12/16/2015 0:00,Male,21,Black,19138
,,,,,
PDP,2/11/2015 0:00,Male,28,Hispanic,19100
,,,,,
PDP,10/3/2015 0:00,Male,24,Black,
,,,,,
PDP,6/25/2015 0:00,Female,28,Other,19124
,,,,,
PDP,4/8/2015 0:00,Male,20,Black,19132
,,,,,
PDP,8/11/2015 0:00,Male,21,Hispanic,19134
,,,,,
PDP,5/21/2015 0:00,Female,20,Hispanic,19133
,,,,,
PDP,11/21/2015 0:00,Male,32,White,19125
,,,,,
PDP,7/28/2015 0:00,Male,27,Hispanic,
,,,,,
PDP,3/17/2015 0:00,Male,23,White,
,,,,,
PDP,10/2/2015 0:00,Male,19,Asian,19148
,,,,,
PDP,5/25/2015 0:00,Female,30,Hispanic,19134
,,,,,
PDP,10/11/2015 0:00,Male,22,Black,19143
,,,,,
PDP,12/2/2015 0:00,Male,21,Hispanic,19140
,,,,,
State,9/13/2015 0:00,Male,28,Hispanic,19137
,,,,,
PDP,1/6/2015 0:00,Male,24,White,19149
,,,,,
PDP,5/6/2015 0:00,Male,22,Black,19142
,,,,,
PDP,12/1/2015 0:00,Male,22,Hispanic,19124
,,,,,
PDP,7/2/2015 0:00,Male,23,Black,19120
,,,,,
PDP,5/28/2015 0:00,Male,20,Black,
,,,,,
PDP,12/3/2015 0:00,Male,35,Hispanic,
,,,,,
PDP,2/10/2015 0:00,Male,25,Black,
,,,,,
PDP,6/30/2015 0:00,Male,19,Hispanic,19134
,,,,,
PDP,12/17/2015 0:00,Male,47,Black,
,,,,,
PDP,2/13/2015 0:00,Female,24,Hispanic,
,,,,,
PDP,10/26/2015 0:00,Male,28,Black,19131
,,,,,
PDP,4/5/2015 0:00,Male,26,Black,19124
,,,,,
PDP,3/31/2015 0:00,Male,43,Black,
,,,,,
PDP,8/19/2015 0:00,Male,20,Black,19120
,,,,,
PDP,11/22/2015 0:00,Female,29,Black,19131
,,,,,
PDP,2/2/2015 0:00,Male,21,Black,19194
,,,,,
PDP,12/14/2015 0:00,Female,25,Hispanic,19140
,,,,,
PDP,9/1/2015 0:00,Male,29,Black,19145
,,,,,
State,12/15/2015 0:00,Male,38,Hispanic,19140
,,,,,
PDP,10/12/2015 0:00,Male,28,Black,19116
,,,,,
PDP,10/7/2015 0:00,Female,47,Black,19140
,,,,,
PDP,8/11/2015 0:00,Male,21,Hispanic,19133
,,,,,
PDP,8/26/2015 0:00,Male,38,Black,
,,,,,
PDP,12/7/2015 0:00,Male,25,Hispanic,19134
,,,,,
PDP,4/22/2015 0:00,Male,23,Black,19144
,,,,,
PDP,9/29/2015 0:00,Male,20,Hispanic,19140
,,,,,
PDP,3/4/2015 0:00,Male,47,Black,19143
,,,,,
PDP,2/28/2015 0:00,Male,23,Black,19146
,,,,,
PDP,3/27/2015 0:00,Female,28,White,
,,,,,
PDP,6/11/2015 0:00,Male,23,Black,19140
,,,,,
PDP,7/1/2015 0:00,Female,31,White,
,,,,,
PDP,7/2/2015 0:00,Male,26,White,19135
,,,,,
PDP,1/15/2015 0:00,Male,24,Black,19139
,,,,,
PDP,1/21/2015 0:00,Male,31,Black,19129
,,,,,
PDP,2/11/2015 0:00,Male,27,Black,19125
,,,,,
PDP,7/23/2015 0:00,,27,Other,19134
,,,,,
PDP,9/2/2015 0:00,Male,20,Black,19138
,,,,,
PDP,3/31/2015 0:00,Male,22,Black,
,,,,,
PDP,2/4/2015 0:00,Male,44,White,
,,,,,
PDP,1/23/2015 0:00,Male,19,Black,19124
,,,,,
PDP,4/15/2015 0:00,Male,26,Hispanic,19147
,,,,,
PDP,7/7/2015 0:00,Male,21,Black,19132
,,,,,
PDP,3/19/2015 0:00,Male,19,Black,19129
,,,,,
PDP,12/8/2015 0:00,Male,25,Black,19136
,,,,,
State,4/14/2015 0:00,Female,22,Black,19123
,,,,,
PDP,7/27/2015 0:00,Male,33,White,19116
,,,,,
State,8/31/2015 0:00,Male,22,Black,19132
,,,,,
PDP,5/27/2015 0:00,Male,31,Hispanic,
,,,,,
PDP,7/16/2015 0:00,Male,21,Black,
,,,,,
PDP,7/9/2015 0:00,Male,29,Black,19149
,,,,,
PDP,11/13/2015 0:00,Male,27,White,19124
,,,,,
PDP,10/30/2015 0:00,Male,22,Black,19141
,,,,,
PDP,4/22/2015 0:00,Male,22,Black,19140
,,,,,
PDP,8/21/2015 0:00,Female,40,Black,19130
,,,,,
State,4/20/2015 0:00,Male,34,Black,19124
,,,,,
State,4/2/2015 0:00,Male,26,White,19134
,,,,,
PDP,2/4/2015 0:00,Male,21,Black,19135
,,,,,
PDP,9/28/2015 0:00,Female,27,White,
,,,,,
PDP,8/31/2015 0:00,Female,31,Hispanic,19134
,,,,,
PDP,8/8/2015 0:00,Female,22,Black,19141
,,,,,
PDP,3/18/2015 0:00,Male,22,Other,19151
,,,,,
PDP,5/13/2015 0:00,Male,23,Black,19147
,,,,,
PDP,4/1/2015 0:00,Male,21,Black,19135
,,,,,
PDP,1/7/2015 0:00,Male,21,Black,19120
,,,,,
PDP,8/31/2015 0:00,Male,48,White,
,,,,,
PDP,2/4/2015 0:00,Male,25,Black,19140
,,,,,
PDP,12/16/2015 0:00,Male,19,Black,19101
,,,,,
PDP,1/26/2015 0:00,Male,21,Hispanic,19149
,,,,,
PDP,3/27/2015 0:00,Male,27,Hispanic,19124
,,,,,
PDP,7/2/2015 0:00,Male,22,Black,19124
,,,,,
PDP,4/5/2015 0:00,Male,20,Black,19132
,,,,,
PDP,8/3/2015 0:00,Male,28,White,19145
,,,,,
PDP,11/29/2015 0:00,Male,21,Black,19121
,,,,,
PDP,10/16/2015 0:00,Male,21,Black,19121
,,,,,
PDP,9/12/2015 0:00,Male,24,Black,
,,,,,
PDP,3/12/2015 0:00,Female,30,Black,19139
,,,,,
PDP,4/28/2015 0:00,Male,25,Hispanic,19124
,,,,,
PDP,11/23/2015 0:00,Male,24,Black,19126
,,,,,
PDP,4/15/2015 0:00,Male,23,White,19116
,,,,,
PDP,2/3/2015 0:00,Male,21,Black,19139
,,,,,
PDP,10/13/2015 0:00,Male,22,Black,19140
,,,,,
PDP,2/11/2015 0:00,Male,38,Black,19111
,,,,,
PDP,11/24/2015 0:00,Male,28,White,
,,,,,
PDP,1/30/2015 0:00,Male,22,Black,
,,,,,
PDP,9/8/2015 0:00,Male,21,Black,19139
,,,,,
State,12/7/2015 0:00,Male,28,Black,19129
,,,,,
PDP,7/16/2015 0:00,Male,22,Hispanic,19134
,,,,,
PDP,2/28/2015 0:00,Male,27,Black,19142
,,,,,
PDP,4/27/2015 0:00,Male,25,White,19142
,,,,,
PDP,2/18/2015 0:00,Male,29,White,19136
,,,,,
PDP,10/15/2015 0:00,Male,22,Black,19144
,,,,,
PDP,12/27/2015 0:00,Female,23,Black,19121
,,,,,
PDP,8/13/2015 0:00,Female,35,Hispanic,
,,,,,
PDP,10/2/2015 0:00,Male,21,Black,19141
,,,,,
PDP,7/27/2015 0:00,Male,21,Hispanic,19134
,,,,,
State,7/5/2015 0:00,Male,23,Black,19139
,,,,,
State,7/20/2015 0:00,Male,21,Black,19124
,,,,,
PDP,1/13/2015 0:00,Male,41,White,19134
,,,,,
PDP,9/5/2015 0:00,Male,29,Hispanic,19124
,,,,,
PDP,3/10/2015 0:00,Male,25,Black,19142
,,,,,
PDP,8/11/2015 0:00,Male,30,Hispanic,
,,,,,
PDP,5/20/2015 0:00,Male,26,Black,19132
,,,,,
PDP,4/28/2015 0:00,Male,27,Hispanic,19122
,,,,,
State,4/20/2015 0:00,Female,38,Hispanic,19133
,,,,,
PDP,1/29/2015 0:00,Male,48,Black,
,,,,,
PDP,3/9/2015 0:00,Male,21,Black,
,,,,,
PDP,4/3/2015 0:00,Male,20,Black,19123
,,,,,
PDP,3/27/2015 0:00,Male,20,Black,19140
,,,,,
State,6/17/2015 0:00,Male,20,White,19134
,,,,,
State,7/9/2015 0:00,Male,24,Black,19151
,,,,,
State,4/6/2015 0:00,Male,28,White,19129
,,,,,
PDP,12/22/2015 0:00,Male,23,Hispanic,19140
,,,,,
PDP,11/9/2015 0:00,Male,23,Black,19139
,,,,,
PDP,11/24/2015 0:00,Male,24,Black,19151
,,,,,
PDP,9/29/2015 0:00,Male,33,Black,19131
,,,,,
PDP,3/7/2015 0:00,Male,24,Hispanic,19134
,,,,,
PDP,1/13/2015 0:00,Male,34,Hispanic,19122
,,,,,
State,1/12/2015 0:00,Male,33,Black,19129
,,,,,
State,3/23/2015 0:00,Male,24,Black,19134
,,,,,
PDP,4/13/2015 0:00,Male,21,Black,19143
,,,,,
PDP,3/10/2015 0:00,Female,22,Black,19140
,,,,,
PDP,2/3/2015 0:00,Male,23,Black,19120
,,,,,
PDP,4/7/2015 0:00,Male,19,Black,19138
,,,,,
PDP,6/17/2015 0:00,Male,25,Black,19139
,,,,,
PDP,5/12/2015 0:00,Male,24,Black,19144
,,,,,
PDP,5/7/2015 0:00,Male,20,Black,19132
,,,,,
PDP,6/22/2015 0:00,Male,25,Black,
,,,,,
PDP,7/31/2015 0:00,Male,68,Hispanic,19133
,,,,,
State,6/29/2015 0:00,Male,23,Hispanic,19111
,,,,,
State,3/2/2015 0:00,Male,51,Black,19124
,,,,,
PDP,11/19/2015 0:00,Female,28,White,19136
,,,,,
State,5/4/2015 0:00,Male,33,Hispanic,19124
,,,,,
PDP,1/14/2015 0:00,Male,22,Hispanic,19149
,,,,,
PDP,5/12/2015 0:00,Male,22,Black,19150
,,,,,
PDP,6/7/2015 0:00,Male,22,White,19145
,,,,,
PDP,3/20/2015 0:00,Male,21,Hispanic,
,,,,,
PDP,10/15/2015 0:00,Male,24,Other,19111
,,,,,
PDP,6/13/2015 0:00,Male,29,Hispanic,19133
,,,,,
PDP,11/10/2015 0:00,Male,21,Black,19147
,,,,,
PDP,10/29/2015 0:00,Male,27,Hispanic,19134
,,,,,
PDP,4/12/2015 0:00,Male,28,Hispanic,19134
,,,,,
PDP,5/6/2015 0:00,Male,22,Hispanic,19133
,,,,,
PDP,9/25/2015 0:00,Male,38,Black,19104
,,,,,
PDP,11/5/2015 0:00,Male,20,Hispanic,19132
,,,,,
PDP,10/2/2015 0:00,Male,40,Black,19142
,,,,,
PDP,1/21/2015 0:00,Male,25,Black,19154
,,,,,
PDP,4/28/2015 0:00,Male,41,Hispanic,19134
,,,,,
PDP,1/20/2015 0:00,Male,37,Hispanic,
,,,,,
PDP,5/16/2015 0:00,Male,21,White,19136
,,,,,
PDP,8/25/2015 0:00,Male,20,Black,19138
,,,,,
PDP,4/23/2015 0:00,Male,43,Black,19140
,,,,,
PDP,4/23/2015 0:00,Male,22,Black,19150
,,,,,
State,2/2/2015 0:00,Male,23,Hispanic,19140
,,,,,
PDP,4/27/2015 0:00,Male,26,Other,19139
,,,,,
PDP,10/16/2015 0:00,Male,22,Hispanic,19140
,,,,,
State,5/13/2015 0:00,Male,21,Black,19134
,,,,,
PDP,11/30/2015 0:00,Female,30,White,19135
,,,,,
PDP,12/21/2015 0:00,Male,45,Black,19140
,,,,,
State,11/11/2015 0:00,Male,25,White,19136
,,,,,
PDP,10/2/2015 0:00,Male,28,White,
,,,,,
PDP,4/4/2015 0:00,Female,25,Hispanic,19134
,,,,,
State,3/26/2015 0:00,Male,21,Hispanic,19134
,,,,,
PDP,7/2/2015 0:00,Female,32,Black,19124
,,,,,
State,12/31/2015 0:00,Male,24,Black,19134
,,,,,
PDP,12/23/2015 0:00,Male,20,Black,19120
,,,,,
PDP,1/15/2015 0:00,Male,27,Black,19124
,,,,,
PDP,11/10/2015 0:00,Male,24,Black,19150
,,,,,
PDP,2/27/2015 0:00,Male,27,Black,19144
,,,,,
PDP,12/30/2015 0:00,Male,20,Hispanic,19134
,,,,,
PDP,5/15/2015 0:00,Male,30,White,19122
,,,,,
PDP,12/22/2015 0:00,Male,21,Black,19132
,,,,,
PDP,1/23/2015 0:00,Male,39,Hispanic,19124
,,,,,
PDP,2/23/2015 0:00,Male,21,Hispanic,19114
,,,,,
PDP,2/4/2015 0:00,Female,52,Other,19145
,,,,,
State,2/11/2015 0:00,Male,26,Black,19150
,,,,,
State,1/26/2015 0:00,Male,28,White,19135
,,,,,
PDP,3/4/2015 0:00,Male,27,Black,19144
,,,,,
PDP,1/21/2015 0:00,Male,23,Hispanic,19133
,,,,,
PDP,5/14/2015 0:00,Male,22,Black,19113
,,,,,
PDP,3/5/2015 0:00,Male,23,Black,19132
,,,,,
PDP,8/10/2015 0:00,Male,37,Hispanic,19100
,,,,,
PDP,6/16/2015 0:00,Male,28,White,19146
,,,,,
PDP,6/6/2015 0:00,Male,19,Black,19123
,,,,,
PDP,7/28/2015 0:00,Male,20,Black,19134
,,,,,
State,7/27/2015 0:00,Female,48,Black,19132
,,,,,
PDP,3/24/2015 0:00,Male,40,Hispanic,19120
,,,,,
PDP,3/6/2015 0:00,Male,23,Black,19111
,,,,,
PDP,2/7/2015 0:00,Male,25,Hispanic,19134
,,,,,
PDP,3/18/2015 0:00,Male,20,Black,19133
,,,,,
State,12/14/2015 0:00,Male,53,Hispanic,19116
,,,,,
PDP,1/12/2015 0:00,Male,48,Hispanic,19133
,,,,,
PDP,10/15/2015 0:00,Male,20,Black,19142
,,,,,
State,1/13/2015 0:00,Male,21,Black,19143
,,,,,
PDP,11/5/2015 0:00,Male,20,Black,19120
,,,,,
PDP,6/4/2015 0:00,Male,31,Black,19132
,,,,,
PDP,6/14/2015 0:00,Male,33,Black,19134
,,,,,
PDP,8/15/2015 0:00,Female,24,Black,19139
,,,,,
PDP,3/9/2015 0:00,Male,29,Other,19153
,,,,,
PDP,9/29/2015 0:00,Female,42,White,19123
,,,,,
PDP,3/10/2015 0:00,Male,43,Hispanic,
,,,,,
PDP,4/29/2015 0:00,Male,21,Black,19141
,,,,,
State,8/23/2015 0:00,Male,25,Black,19103
,,,,,
PDP,4/22/2015 0:00,Female,22,Black,19148
,,,,,
PDP,1/30/2015 0:00,Female,22,Hispanic,19132
,,,,,
PDP,11/13/2015 0:00,Male,20,Black,19153
,,,,,
PDP,8/26/2015 0:00,Male,31,Hispanic,19134
,,,,,
PDP,10/28/2015 0:00,Male,25,Black,19134
,,,,,
PDP,7/6/2015 0:00,Male,24,Black,19140
,,,,,
PDP,3/19/2015 0:00,Female,30,Black,19134
,,,,,
PDP,11/2/2015 0:00,Male,25,Black,
,,,,,
PDP,4/10/2015 0:00,Male,21,Hispanic,19140
,,,,,
PDP,1/9/2015 0:00,Male,42,Asian,19100
,,,,,
PDP,1/20/2015 0:00,Female,44,Black,
,,,,,
PDP,10/13/2015 0:00,Male,26,Black,19140
,,,,,
PDP,3/1/2015 0:00,Female,21,Hispanic,19124
,,,,,
PDP,3/11/2015 0:00,Male,49,Black,19144
,,,,,
PDP,2/13/2015 0:00,Male,21,Hispanic,19133
,,,,,
PDP,10/6/2015 0:00,Male,18,Other,
,,,,,
PDP,11/19/2015 0:00,Male,37,White,19145
,,,,,
PDP,9/16/2015 0:00,Male,24,Black,19132
,,,,,
PDP,5/6/2015 0:00,Male,26,White,
,,,,,
State,7/27/2015 0:00,Male,27,Black,19133
,,,,,
PDP,5/30/2015 0:00,Male,21,Black,19149
,,,,,
State,6/15/2015 0:00,Male,23,Black,19121
,,,,,
PDP,8/7/2015 0:00,Male,22,Black,19138
,,,,,
PDP,10/14/2015 0:00,Male,23,White,19136
,,,,,
PDP,1/5/2015 0:00,Male,23,White,19116
,,,,,
PDP,4/7/2015 0:00,Male,30,White,19137
,,,,,
State,3/16/2015 0:00,Male,33,Hispanic,19133
,,,,,
PDP,6/8/2015 0:00,Male,33,Black,19146
,,,,,
PDP,11/27/2015 0:00,Male,28,White,19145
,,,,,
State,8/13/2015 0:00,Male,48,Black,19140
,,,,,
PDP,2/6/2015 0:00,Male,18,Black,19140
,,,,,
PDP,8/4/2015 0:00,Male,21,Hispanic,19140
,,,,,
PDP,6/5/2015 0:00,Male,32,Hispanic,19135
,,,,,
PDP,5/8/2015 0:00,Male,26,Black,19134
,,,,,
PDP,8/23/2015 0:00,Female,31,White,19145
,,,,,
PDP,7/8/2015 0:00,Female,30,White,19134
,,,,,
PDP,5/5/2015 0:00,Female,59,Black,19121
,,,,,
PDP,1/27/2015 0:00,Male,20,Other,19143
,,,,,
PDP,4/1/2015 0:00,Male,20,Black,19139
,,,,,
PDP,12/31/2015 0:00,Male,22,Black,19124
,,,,,
PDP,1/7/2015 0:00,Male,17,Black,19142
,,,,,
PDP,7/14/2015 0:00,Male,21,Black,19142
,,,,,
State,9/21/2015 0:00,Male,27,Hispanic,19130
,,,,,
PDP,9/17/2015 0:00,Male,19,Black,19120
,,,,,
PDP,3/25/2015 0:00,Male,21,Black,19100
,,,,,
PDP,9/8/2015 0:00,Male,28,White,19153
,,,,,
PDP,5/10/2015 0:00,Male,20,Black,19150
,,,,,
PDP,8/20/2015 0:00,Female,39,Black,19132
,,,,,
State,5/17/2015 0:00,Male,23,Black,19144
,,,,,
PDP,4/1/2015 0:00,Male,29,Black,19138
,,,,,
State,10/10/2015 0:00,Male,25,Black,19129
,,,,,
PDP,9/16/2015 0:00,Male,23,Black,19131
,,,,,
State,10/15/2015 0:00,Male,22,Black,19142
,,,,,
State,3/24/2015 0:00,Male,23,Black,19142
,,,,,
PDP,10/2/2015 0:00,Male,38,Hispanic,
,,,,,
State,3/10/2015 0:00,Male,28,Black,19124
,,,,,
PDP,1/29/2015 0:00,Male,25,Black,
,,,,,
PDP,8/13/2015 0:00,Male,22,Black,19114
,,,,,
PDP,5/11/2015 0:00,Male,24,Black,19120
,,,,,
State,12/30/2015 0:00,Female,25,White,19144
,,,,,
PDP,8/14/2015 0:00,Male,24,Black,19145
,,,,,
PDP,7/16/2015 0:00,Male,21,Black,19100
,,,,,
PDP,4/10/2015 0:00,Male,19,Hispanic,19134
,,,,,
PDP,11/13/2015 0:00,Male,43,Black,19149
,,,,,
PDP,7/22/2015 0:00,Male,24,Black,19138
,,,,,
PDP,12/4/2015 0:00,Male,19,Black,19144
,,,,,
PDP,7/8/2015 0:00,Male,23,Black,
,,,,,
PDP,10/6/2015 0:00,Male,21,Black,19104
,,,,,
PDP,7/8/2015 0:00,Male,22,Black,19124
,,,,,
PDP,6/1/2015 0:00,Male,23,Black,19130
,,,,,
PDP,7/13/2015 0:00,Male,24,Hispanic,19124
,,,,,
PDP,5/19/2015 0:00,Male,24,Black,19140
,,,,,
PDP,9/5/2015 0:00,Male,25,Hispanic,19111
,,,,,
State,5/4/2015 0:00,Male,24,Black,19124
,,,,,
State,12/21/2015 0:00,Male,23,Hispanic,19123
,,,,,
PDP,3/2/2015 0:00,Male,26,Black,19119
,,,,,
State,7/1/2015 0:00,Male,47,Black,19106
,,,,,
PDP,6/23/2015 0:00,Male,47,Hispanic,19140
,,,,,
PDP,1/7/2015 0:00,Male,25,Black,19143
,,,,,
State,11/30/2015 0:00,Male,25,Black,19134
,,,,,
PDP,6/4/2015 0:00,Male,25,Black,19130
,,,,,
PDP,10/13/2015 0:00,Male,21,Black,19141
,,,,,
PDP,5/29/2015 0:00,Male,23,White,19148
,,,,,
PDP,12/22/2015 0:00,Male,25,White,19148
,,,,,
PDP,7/2/2015 0:00,Female,21,Black,19121
,,,,,
PDP,5/9/2015 0:00,Male,21,Black,19100
,,,,,
PDP,10/1/2015 0:00,Male,35,Black,19144
,,,,,
PDP,4/1/2015 0:00,Male,24,Black,19143
,,,,,
PDP,7/29/2015 0:00,Male,21,Black,19145
,,,,,
PDP,5/21/2015 0:00,Male,30,Other,
,,,,,
PDP,6/16/2015 0:00,Male,19,Black,19133
,,,,,
PDP,6/26/2015 0:00,Male,21,Hispanic,19140
,,,,,
PDP,3/4/2015 0:00,Male,22,Black,19120
,,,,,
State,10/19/2015 0:00,Male,25,Black,19123
,,,,,
PDP,6/3/2015 0:00,Female,24,Hispanic,19147
,,,,,
PDP,11/3/2015 0:00,Male,23,Black,19131
,,,,,
PDP,7/15/2015 0:00,Male,23,Black,19124
,,,,,
PDP,6/19/2015 0:00,Male,24,Black,19144
,,,,,
PDP,4/8/2015 0:00,Male,19,Black,
,,,,,
PDP,7/7/2015 0:00,Male,24,Black,
,,,,,
PDP,4/28/2015 0:00,Male,24,Black,19104
,,,,,
PDP,7/1/2015 0:00,Male,23,White,
,,,,,
PDP,5/14/2015 0:00,Male,23,Black,19150
,,,,,
PDP,4/15/2015 0:00,Male,18,Black,19120
,,,,,
PDP,4/8/2015 0:00,Male,24,Hispanic,19124
,,,,,
PDP,2/8/2015 0:00,Male,23,Black,
,,,,,
PDP,9/1/2015 0:00,Male,23,Hispanic,
,,,,,
PDP,9/16/2015 0:00,Male,25,Hispanic,
,,,,,
PDP,12/2/2015 0:00,Male,22,Black,
,,,,,
PDP,5/13/2015 0:00,Male,27,Hispanic,19111
,,,,,
PDP,7/22/2015 0:00,Male,23,Black,19121
,,,,,
PDP,6/21/2015 0:00,Male,23,Black,19124
,,,,,
PDP,1/7/2015 0:00,Male,29,Hispanic,19133
,,,,,
PDP,6/1/2015 0:00,Male,20,Black,19140
,,,,,
PDP,2/5/2015 0:00,Male,34,Asian,19120
,,,,,
PDP,1/30/2015 0:00,Male,24,Black,19144
,,,,,
PDP,2/18/2015 0:00,Male,22,Black,19150
,,,,,
State,7/23/2015 0:00,Male,25,Black,19142
,,,,,
PDP,6/22/2015 0:00,Male,26,White,
,,,,,
PDP,1/29/2015 0:00,Male,22,Black,19143
,,,,,
PDP,7/22/2015 0:00,Male,25,Hispanic,
,,,,,
PDP,1/21/2015 0:00,Male,25,White,19136
,,,,,
PDP,9/9/2015 0:00,Female,47,Hispanic,19100
,,,,,
PDP,12/22/2015 0:00,Male,21,Hispanic,19124
,,,,,
State,8/23/2015 0:00,Male,22,Black,19138
,,,,,
PDP,10/23/2015 0:00,Female,44,White,19116
,,,,,
PDP,5/6/2015 0:00,Male,19,Black,19143
,,,,,
PDP,1/28/2015 0:00,Female,29,White,19152
,,,,,
PDP,7/23/2015 0:00,Female,20,Black,19144
,,,,,
PDP,2/3/2015 0:00,Male,25,Hispanic,19134
,,,,,
State,8/17/2015 0:00,Male,25,Hispanic,19133
,,,,,
PDP,7/8/2015 0:00,Male,20,Black,19124
,,,,,
PDP,1/6/2015 0:00,Male,22,Hispanic,19134
,,,,,
PDP,4/28/2015 0:00,Male,28,Hispanic,19134
,,,,,
PDP,2/25/2015 0:00,Male,48,Black,
,,,,,
PDP,8/24/2015 0:00,Male,26,Black,19121
,,,,,
PDP,11/16/2015 0:00,Male,29,Hispanic,19134
,,,,,
PDP,1/14/2015 0:00,Female,26,Black,19133
,,,,,
PDP,8/22/2015 0:00,Female,25,Black,19144
,,,,,
PDP,5/3/2015 0:00,Male,26,White,19125
,,,,,
PDP,9/22/2015 0:00,Male,25,Black,19121
,,,,,
PDP,4/9/2015 0:00,Male,21,Black,19138
,,,,,
State,8/17/2015 0:00,Male,40,White,19124
,,,,,
State,2/9/2015 0:00,Female,27,White,19132
,,,,,
PDP,3/20/2015 0:00,Female,19,Black,19134
,,,,,
PDP,5/7/2015 0:00,Male,25,White,19142
,,,,,
PDP,6/11/2015 0:00,Female,31,White,19135
,,,,,
PDP,8/19/2015 0:00,Male,26,White,
,,,,,
PDP,3/20/2015 0:00,Female,20,Black,19132
,,,,,
PDP,11/19/2015 0:00,Male,32,Hispanic,19134
,,,,,
PDP,7/20/2015 0:00,Male,28,Hispanic,19134
,,,,,
PDP,5/25/2015 0:00,Male,31,White,19136
,,,,,
PDP,6/17/2015 0:00,Male,22,Hispanic,19140
,,,,,
PDP,9/17/2015 0:00,Male,21,Hispanic,19120
,,,,,
PDP,10/6/2015 0:00,Male,23,Black,19132
,,,,,
PDP,8/19/2015 0:00,Male,18,Hispanic,19149
,,,,,
PDP,5/13/2015 0:00,Male,23,Hispanic,19120
,,,,,
PDP,6/25/2015 0:00,Male,22,Black,19124
,,,,,
PDP,2/6/2015 0:00,Male,20,White,19131
,,,,,
PDP,2/24/2015 0:00,Male,19,Other,19139
,,,,,
PDP,2/2/2015 0:00,Male,21,Hispanic,19140
,,,,,
PDP,11/18/2015 0:00,Male,22,Black,19130
,,,,,
PDP,2/12/2015 0:00,Male,18,Other,19140
,,,,,
PDP,12/7/2015 0:00,Male,21,Black,19139
,,,,,
PDP,10/21/2015 0:00,Male,54,Black,
,,,,,
State,4/24/2015 0:00,Male,47,Black,19140
,,,,,
PDP,11/6/2015 0:00,Male,23,Black,
,,,,,
PDP,5/20/2015 0:00,Female,33,White,19140
,,,,,
State,8/26/2015 0:00,Male,32,Black,19140
,,,,,
PDP,8/7/2015 0:00,Male,22,Black,19141
,,,,,
PDP,9/4/2015 0:00,Male,21,Hispanic,19147
,,,,,
PDP,9/4/2015 0:00,Male,47,Black,19124
,,,,,
PDP,9/22/2015 0:00,Male,22,Black,19141
,,,,,
PDP,7/9/2015 0:00,Male,24,White,19135
,,,,,
PDP,10/21/2015 0:00,Male,26,Hispanic,19120
,,,,,
PDP,8/4/2015 0:00,Male,30,Black,19055
,,,,,
PDP,5/2/2015 0:00,Male,23,Black,
,,,,,
PDP,10/19/2015 0:00,Male,22,Black,19146
,,,,,
PDP,6/1/2015 0:00,Male,21,Hispanic,19122
,,,,,
PDP,10/29/2015 0:00,Male,19,Hispanic,19140
,,,,,
PDP,11/18/2015 0:00,Male,23,Black,19123
,,,,,
PDP,6/14/2015 0:00,Male,48,White,19152
,,,,,
PDP,3/26/2015 0:00,Male,21,Black,19134
,,,,,
PDP,11/22/2015 0:00,Male,18,Other,19151
,,,,,
PDP,6/29/2015 0:00,Male,21,Black,19124
,,,,,
PDP,9/12/2015 0:00,Male,44,Black,
,,,,,
PDP,6/28/2015 0:00,Female,31,White,19149
,,,,,
PDP,4/10/2015 0:00,Female,27,White,19140
,,,,,
PDP,6/12/2015 0:00,Male,21,Black,
,,,,,
PDP,12/30/2015 0:00,Male,22,Black,19135
,,,,,
PDP,10/29/2015 0:00,Male,22,Black,
,,,,,
PDP,4/17/2015 0:00,Male,20,Hispanic,19133
,,,,,
PDP,2/19/2015 0:00,Male,28,Hispanic,19133
,,,,,
PDP,5/4/2015 0:00,Male,54,Black,
,,,,,
PDP,4/16/2015 0:00,Male,21,Black,19139
,,,,,
PDP,6/19/2015 0:00,Male,23,Hispanic,19120
,,,,,
State,6/1/2015 0:00,Male,25,Black,19134
,,,,,
PDP,6/11/2015 0:00,Female,23,Black,
,,,,,
PDP,10/1/2015 0:00,Male,24,Black,19126
,,,,,
PDP,11/9/2015 0:00,Male,22,Black,19135
